ID,date_time,PlotID,SampleID,Location,Cohort1,Time,Plot,Rep,Stype,Svariety1,Bacteria,Weight,Wash_Vol,V1,CFU1,V2,CFU2,V3,CFU3,Enrich1,Presence1
1510,5/31/2018 9:00,SP-C1-L2,SP-C1-48-L2-R5,SP,1,48,2,5,Lettuce,Old,Sal,21.3,211.9,100,0,,,,,Y,N
1511,5/31/2018 9:00,SP-C1-L3,SP-C1-48-L3-R1,SP,1,48,3,1,Lettuce,Old,Sal,26.9,269.6,100,0,,,,,Y,N
1512,5/31/2018 9:00,SP-C1-L3,SP-C1-48-L3-R2,SP,1,48,3,2,Lettuce,Old,Sal,25.9,258.5,100,0,,,,,Y,P
1513,5/31/2018 9:00,SP-C1-L3,SP-C1-48-L3-R3,SP,1,48,3,3,Lettuce,Old,Sal,18.8,188.6,80,0,,,,,Y,N
1514,5/31/2018 9:00,SP-C1-L3,SP-C1-48-L3-R4,SP,1,48,3,4,Lettuce,Old,Sal,19.5,194.4,90,0,,,,,Y,N
1515,5/31/2018 9:00,SP-C1-L3,SP-C1-48-L3-R5,SP,1,48,3,5,Lettuce,Old,Sal,26.7,266.6,100,0,,,,,Y,N
1516,5/31/2018 9:00,SP-C1-L4,SP-C1-48-L4-R1,SP,1,48,4,1,Lettuce,Old,Sal,33.4,333.8,100,0,,,,,Y,N
1517,5/31/2018 9:00,SP-C1-L4,SP-C1-48-L4-R2,SP,1,48,4,2,Lettuce,Old,Sal,33.1,329.9,100,0,,,,,Y,N
1518,5/31/2018 9:00,SP-C1-L4,SP-C1-48-L4-R3,SP,1,48,4,3,Lettuce,Old,Sal,32.3,323.6,100,0,,,,,Y,N
1519,5/31/2018 9:00,SP-C1-L4,SP-C1-48-L4-R4,SP,1,48,4,4,Lettuce,Old,Sal,30.6,306.6,100,0,,,,,Y,N
1520,5/31/2018 9:00,SP-C1-L4,SP-C1-48-L4-R5,SP,1,48,4,5,Lettuce,Old,Sal,30.6,306.5,100,0,,,,,Y,N
1521,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R1,SP,1,72,1,1,Spinach,Old,EC,31.6,315.5,100,0,,,,,Y,P
1522,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R2,SP,1,72,1,2,Spinach,Old,EC,31,309.6,100,3,,,,,Y,P
1523,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R3,SP,1,72,1,3,Spinach,Old,EC,30.3,303.6,100,4,,,,,Y,P
1524,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R4,SP,1,72,1,4,Spinach,Old,EC,30.5,304,100,0,,,,,Y,P
1525,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R5,SP,1,72,1,5,Spinach,Old,EC,30.7,306.8,100,0,,,,,Y,P
1526,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R1,SP,1,72,2,1,Spinach,Old,EC,31.3,312.3,100,1,,,,,Y,P
1527,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R2,SP,1,72,2,2,Spinach,Old,EC,29.4,293.7,100,0,,,,,Y,P
1528,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R3,SP,1,72,2,3,Spinach,Old,EC,29.9,298.7,100,0,,,,,Y,P
1529,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R4,SP,1,72,2,4,Spinach,Old,EC,29.7,297.1,100,0,,,,,Y,P
1530,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R5,SP,1,72,2,5,Spinach,Old,EC,30.2,301.3,100,1,,,,,Y,P
1531,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R1,SP,1,72,3,1,Spinach,Old,EC,32.7,327.6,100,0,,,,,Y,P
1532,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R2,SP,1,72,3,2,Spinach,Old,EC,29.8,298.8,100,0,,,,,Y,P
1533,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R3,SP,1,72,3,3,Spinach,Old,EC,31.4,313.6,100,0,,,,,Y,P
1534,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R4,SP,1,72,3,4,Spinach,Old,EC,29.7,296.3,100,0,,,,,Y,P
1535,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R5,SP,1,72,3,5,Spinach,Old,EC,29.9,299.4,100,0,,,,,Y,P
1536,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R1,SP,1,72,4,1,Spinach,Old,EC,29.7,297.1,100,0,,,,,Y,P
1537,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R2,SP,1,72,4,2,Spinach,Old,EC,30.5,305.8,100,0,,,,,Y,P
1538,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R3,SP,1,72,4,3,Spinach,Old,EC,30.2,303.2,100,0,,,,,Y,P
1539,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R4,SP,1,72,4,4,Spinach,Old,EC,31,309.7,100,0,,,,,Y,P
1540,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R5,SP,1,72,4,5,Spinach,Old,EC,31.2,312.2,100,0,,,,,Y,P
1541,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R1,SP,1,72,1,1,Spinach,Old,Sal,31.6,315.5,100,0,,,,,Y,N
1542,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R2,SP,1,72,1,2,Spinach,Old,Sal,31,309.6,100,0,,,,,Y,N
1543,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R3,SP,1,72,1,3,Spinach,Old,Sal,30.3,303.6,100,6,,,,,Y,P
1544,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R4,SP,1,72,1,4,Spinach,Old,Sal,30.5,304,100,0,,,,,Y,N
1545,6/1/2018 9:00,SP-C1-S1,SP-C1-72-S1-R5,SP,1,72,1,5,Spinach,Old,Sal,30.7,306.8,100,0,,,,,Y,N
1546,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R1,SP,1,72,2,1,Spinach,Old,Sal,31.3,312.3,100,3,,,,,Y,P
1547,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R2,SP,1,72,2,2,Spinach,Old,Sal,29.4,293.7,100,0,,,,,Y,N
1548,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R3,SP,1,72,2,3,Spinach,Old,Sal,29.9,298.7,100,3,,,,,Y,P
1549,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R4,SP,1,72,2,4,Spinach,Old,Sal,29.7,297.1,100,0,,,,,Y,N
1550,6/1/2018 9:00,SP-C1-S2,SP-C1-72-S2-R5,SP,1,72,2,5,Spinach,Old,Sal,30.2,301.3,100,0,,,,,Y,N
1551,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R1,SP,1,72,3,1,Spinach,Old,Sal,32.7,327.6,100,0,,,,,Y,N
1552,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R2,SP,1,72,3,2,Spinach,Old,Sal,29.8,298.8,100,0,,,,,Y,N
1553,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R3,SP,1,72,3,3,Spinach,Old,Sal,31.4,313.6,100,0,,,,,Y,N
1554,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R4,SP,1,72,3,4,Spinach,Old,Sal,29.7,296.3,100,7,,,,,Y,P
1555,6/1/2018 9:00,SP-C1-S3,SP-C1-72-S3-R5,SP,1,72,3,5,Spinach,Old,Sal,29.9,299.4,100,0,,,,,Y,N
1556,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R1,SP,1,72,4,1,Spinach,Old,Sal,29.7,297.1,100,0,,,,,Y,P
1557,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R2,SP,1,72,4,2,Spinach,Old,Sal,30.5,305.8,100,2,,,,,Y,P
1558,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R3,SP,1,72,4,3,Spinach,Old,Sal,30.2,303.2,100,0,,,,,Y,N
1559,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R4,SP,1,72,4,4,Spinach,Old,Sal,31,309.7,100,6,,,,,Y,P
1560,6/1/2018 9:00,SP-C1-S4,SP-C1-72-S4-R5,SP,1,72,4,5,Spinach,Old,Sal,31.2,312.2,100,0,,,,,Y,N
1561,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R1,SP,1,72,1,1,Lettuce,Old,EC,30.7,230.7,100,0,,,,,Y,P
1562,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R2,SP,1,72,1,2,Lettuce,Old,EC,31.3,231.3,100,0,,,,,Y,P
1563,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R3,SP,1,72,1,3,Lettuce,Old,EC,29.6,229.6,100,0,,,,,Y,P
1564,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R4,SP,1,72,1,4,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1565,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R5,SP,1,72,1,5,Lettuce,Old,EC,29.9,229.9,100,0,,,,,Y,P
1566,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R1,SP,1,72,2,1,Lettuce,Old,EC,29.6,229.6,100,0,,,,,Y,P
1567,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R2,SP,1,72,2,2,Lettuce,Old,EC,30.1,230.1,100,0,,,,,Y,P
1568,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R3,SP,1,72,2,3,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1569,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R4,SP,1,72,2,4,Lettuce,Old,EC,30.9,230.9,100,0,,,,,Y,P
1570,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R5,SP,1,72,2,5,Lettuce,Old,EC,29.5,229.5,100,0,,,,,Y,P
1571,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R1,SP,1,72,3,1,Lettuce,Old,EC,29.5,229.5,100,0,,,,,Y,P
1572,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R2,SP,1,72,3,2,Lettuce,Old,EC,30.6,230.6,100,0,,,,,Y,P
1573,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R3,SP,1,72,3,3,Lettuce,Old,EC,29.8,229.8,100,0,,,,,Y,P
1574,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R4,SP,1,72,3,4,Lettuce,Old,EC,29.5,229.5,100,0,,,,,Y,P
1575,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R5,SP,1,72,3,5,Lettuce,Old,EC,29.9,229.9,100,0,,,,,Y,P
1576,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R1,SP,1,72,4,1,Lettuce,Old,EC,29.5,229.5,100,0,,,,,Y,P
1577,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R2,SP,1,72,4,2,Lettuce,Old,EC,29.8,229.8,100,0,,,,,Y,P
1578,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R3,SP,1,72,4,3,Lettuce,Old,EC,29.7,229.7,100,0,,,,,Y,P
1579,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R4,SP,1,72,4,4,Lettuce,Old,EC,30.6,230.6,100,0,,,,,Y,P
1580,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R5,SP,1,72,4,5,Lettuce,Old,EC,29.4,229.4,100,0,,,,,Y,P
1581,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R1,SP,1,72,1,1,Lettuce,Old,Sal,30.7,230.7,,,,,,,Y,N
1582,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R2,SP,1,72,1,2,Lettuce,Old,Sal,31.3,231.3,,,,,,,Y,N
1583,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R3,SP,1,72,1,3,Lettuce,Old,Sal,29.6,229.6,,,,,,,Y,N
1584,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R4,SP,1,72,1,4,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1585,6/1/2018 9:00,SP-C1-L1,SP-C1-72-L1-R5,SP,1,72,1,5,Lettuce,Old,Sal,29.9,229.9,,,,,,,Y,N
1586,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R1,SP,1,72,2,1,Lettuce,Old,Sal,29.6,229.6,,,,,,,Y,N
1587,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R2,SP,1,72,2,2,Lettuce,Old,Sal,30.1,230.1,,,,,,,Y,N
1588,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R3,SP,1,72,2,3,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1589,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R4,SP,1,72,2,4,Lettuce,Old,Sal,30.9,230.9,,,,,,,Y,N
1590,6/1/2018 9:00,SP-C1-L2,SP-C1-72-L2-R5,SP,1,72,2,5,Lettuce,Old,Sal,29.5,229.5,,,,,,,Y,N
1591,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R1,SP,1,72,3,1,Lettuce,Old,Sal,29.5,229.5,,,,,,,Y,N
1592,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R2,SP,1,72,3,2,Lettuce,Old,Sal,30.6,230.6,,,,,,,Y,N
1593,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R3,SP,1,72,3,3,Lettuce,Old,Sal,29.8,229.8,,,,,,,Y,N
1594,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R4,SP,1,72,3,4,Lettuce,Old,Sal,29.5,229.5,,,,,,,Y,N
1595,6/1/2018 9:00,SP-C1-L3,SP-C1-72-L3-R5,SP,1,72,3,5,Lettuce,Old,Sal,29.9,229.9,,,,,,,Y,N
1596,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R1,SP,1,72,4,1,Lettuce,Old,Sal,29.5,229.5,,,,,,,Y,N
1597,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R2,SP,1,72,4,2,Lettuce,Old,Sal,29.8,229.8,,,,,,,Y,N
1598,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R3,SP,1,72,4,3,Lettuce,Old,Sal,29.7,229.7,,,,,,,Y,N
1599,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R4,SP,1,72,4,4,Lettuce,Old,Sal,30.6,230.6,,,,,,,Y,N
1600,6/1/2018 9:00,SP-C1-L4,SP-C1-72-L4-R5,SP,1,72,4,5,Lettuce,Old,Sal,29.4,229.4,,,,,,,Y,N
1601,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R1,SP,1,96,1,1,Spinach,Old,EC,29.9,229.9,,,,,,,Y,P
1602,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R2,SP,1,96,1,2,Spinach,Old,EC,29.1,229.1,,,,,,,Y,P
1603,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R3,SP,1,96,1,3,Spinach,Old,EC,30.1,230.1,,,,,,,Y,P
1604,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R4,SP,1,96,1,4,Spinach,Old,EC,29.2,229.2,,,,,,,Y,N
1605,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R5,SP,1,96,1,5,Spinach,Old,EC,30.4,230.4,,,,,,,Y,P
1606,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R1,SP,1,96,2,1,Spinach,Old,EC,30.3,230.3,,,,,,,Y,P
1607,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R2,SP,1,96,2,2,Spinach,Old,EC,30.6,230.6,,,,,,,Y,P
1608,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R3,SP,1,96,2,3,Spinach,Old,EC,29.2,229.2,,,,,,,Y,N
1609,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R4,SP,1,96,2,4,Spinach,Old,EC,29.9,229.9,,,,,,,Y,P
1610,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R5,SP,1,96,2,5,Spinach,Old,EC,29.5,229.5,,,,,,,Y,P
1611,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R1,SP,1,96,3,1,Spinach,Old,EC,29.9,229.9,,,,,,,Y,P
1612,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R2,SP,1,96,3,2,Spinach,Old,EC,29.6,229.6,,,,,,,Y,P
1613,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R3,SP,1,96,3,3,Spinach,Old,EC,29.8,229.8,,,,,,,Y,P
1614,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R4,SP,1,96,3,4,Spinach,Old,EC,31,231,,,,,,,Y,P
1615,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R5,SP,1,96,3,5,Spinach,Old,EC,29.9,229.9,,,,,,,Y,P
1616,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R1,SP,1,96,4,1,Spinach,Old,EC,29.7,229.7,,,,,,,Y,P
1617,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R2,SP,1,96,4,2,Spinach,Old,EC,29.6,229.6,,,,,,,Y,P
1618,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R3,SP,1,96,4,3,Spinach,Old,EC,30.9,230.9,,,,,,,Y,P
1619,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R4,SP,1,96,4,4,Spinach,Old,EC,29.8,229.8,,,,,,,Y,P
1620,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R5,SP,1,96,4,5,Spinach,Old,EC,30,230,,,,,,,Y,P
1621,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R1,SP,1,96,1,1,Spinach,Old,Sal,29.9,229.9,,,,,,,Y,N
1622,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R2,SP,1,96,1,2,Spinach,Old,Sal,29.1,229.1,,,,,,,Y,N
1623,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R3,SP,1,96,1,3,Spinach,Old,Sal,30.1,230.1,,,,,,,Y,N
1624,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R4,SP,1,96,1,4,Spinach,Old,Sal,29.2,229.2,,,,,,,Y,N
1625,6/2/2018 9:00,SP-C1-S1,SP-C1-96-S1-R5,SP,1,96,1,5,Spinach,Old,Sal,30.4,230.4,,,,,,,Y,N
1626,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R1,SP,1,96,2,1,Spinach,Old,Sal,30.3,230.3,,,,,,,Y,N
1627,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R2,SP,1,96,2,2,Spinach,Old,Sal,30.6,230.6,,,,,,,Y,N
1628,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R3,SP,1,96,2,3,Spinach,Old,Sal,29.2,229.2,,,,,,,Y,P
1629,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R4,SP,1,96,2,4,Spinach,Old,Sal,29.9,229.9,,,,,,,Y,N
1630,6/2/2018 9:00,SP-C1-S2,SP-C1-96-S2-R5,SP,1,96,2,5,Spinach,Old,Sal,29.5,229.5,,,,,,,Y,N
1631,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R1,SP,1,96,3,1,Spinach,Old,Sal,29.9,229.9,,,,,,,Y,N
1632,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R2,SP,1,96,3,2,Spinach,Old,Sal,29.6,229.6,,,,,,,Y,N
1633,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R3,SP,1,96,3,3,Spinach,Old,Sal,29.8,229.8,,,,,,,Y,N
1634,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R4,SP,1,96,3,4,Spinach,Old,Sal,31,231,,,,,,,Y,N
1635,6/2/2018 9:00,SP-C1-S3,SP-C1-96-S3-R5,SP,1,96,3,5,Spinach,Old,Sal,29.9,229.9,,,,,,,Y,N
1636,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R1,SP,1,96,4,1,Spinach,Old,Sal,29.7,229.7,,,,,,,Y,N
1637,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R2,SP,1,96,4,2,Spinach,Old,Sal,29.6,229.6,,,,,,,Y,N
1638,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R3,SP,1,96,4,3,Spinach,Old,Sal,30.9,230.9,,,,,,,Y,N
1639,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R4,SP,1,96,4,4,Spinach,Old,Sal,29.8,229.8,,,,,,,Y,N
1640,6/2/2018 9:00,SP-C1-S4,SP-C1-96-S4-R5,SP,1,96,4,5,Spinach,Old,Sal,30,230,,,,,,,Y,N
1641,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R1,SP,1,96,1,1,Lettuce,Old,EC,29.7,229.7,100,0,,,,,Y,P
1642,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R2,SP,1,96,1,2,Lettuce,Old,EC,29.5,229.5,100,0,,,,,Y,P
1643,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R3,SP,1,96,1,3,Lettuce,Old,EC,29.7,229.7,100,0,,,,,Y,P
1644,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R4,SP,1,96,1,4,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1645,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R5,SP,1,96,1,5,Lettuce,Old,EC,29.3,229.3,100,0,,,,,Y,N
1646,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R1,SP,1,96,2,1,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1647,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R2,SP,1,96,2,2,Lettuce,Old,EC,29.7,229.7,100,0,,,,,Y,P
1648,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R3,SP,1,96,2,3,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1649,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R4,SP,1,96,2,4,Lettuce,Old,EC,30.5,230.5,100,0,,,,,Y,P
1650,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R5,SP,1,96,2,5,Lettuce,Old,EC,29.7,229.7,100,0,,,,,Y,P
1651,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R1,SP,1,96,3,1,Lettuce,Old,EC,29.6,229.6,100,0,,,,,Y,P
1652,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R2,SP,1,96,3,2,Lettuce,Old,EC,30.1,230.1,100,0,,,,,Y,N
1653,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R3,SP,1,96,3,3,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1654,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R4,SP,1,96,3,4,Lettuce,Old,EC,30,230,100,0,,,,,Y,P
1655,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R5,SP,1,96,3,5,Lettuce,Old,EC,29.8,229.8,100,0,,,,,Y,P
1656,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R1,SP,1,96,4,1,Lettuce,Old,EC,29.4,229.4,100,0,,,,,Y,P
1657,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R2,SP,1,96,4,2,Lettuce,Old,EC,30.3,230.3,100,0,,,,,Y,P
1658,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R3,SP,1,96,4,3,Lettuce,Old,EC,30.4,230.4,100,0,,,,,Y,P
1659,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R4,SP,1,96,4,4,Lettuce,Old,EC,29.4,229.4,100,0,,,,,Y,N
1660,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R5,SP,1,96,4,5,Lettuce,Old,EC,29.9,229.9,100,0,,,,,Y,P
1661,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R1,SP,1,96,1,1,Lettuce,Old,Sal,29.7,229.7,,,,,,,Y,P
1662,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R2,SP,1,96,1,2,Lettuce,Old,Sal,29.5,229.5,,,,,,,Y,N
1663,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R3,SP,1,96,1,3,Lettuce,Old,Sal,29.7,229.7,,,,,,,Y,N
1664,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R4,SP,1,96,1,4,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1665,6/2/2018 9:00,SP-C1-L1,SP-C1-96-L1-R5,SP,1,96,1,5,Lettuce,Old,Sal,29.3,229.3,,,,,,,Y,N
1666,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R1,SP,1,96,2,1,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1667,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R2,SP,1,96,2,2,Lettuce,Old,Sal,29.7,229.7,,,,,,,Y,N
1668,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R3,SP,1,96,2,3,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1669,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R4,SP,1,96,2,4,Lettuce,Old,Sal,30.5,230.5,,,,,,,Y,N
1670,6/2/2018 9:00,SP-C1-L2,SP-C1-96-L2-R5,SP,1,96,2,5,Lettuce,Old,Sal,29.7,229.7,,,,,,,Y,N
1671,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R1,SP,1,96,3,1,Lettuce,Old,Sal,29.6,229.6,,,,,,,Y,N
1672,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R2,SP,1,96,3,2,Lettuce,Old,Sal,30.1,230.1,,,,,,,Y,N
1673,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R3,SP,1,96,3,3,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1674,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R4,SP,1,96,3,4,Lettuce,Old,Sal,30,230,,,,,,,Y,N
1675,6/2/2018 9:00,SP-C1-L3,SP-C1-96-L3-R5,SP,1,96,3,5,Lettuce,Old,Sal,29.8,229.8,,,,,,,Y,N
1676,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R1,SP,1,96,4,1,Lettuce,Old,Sal,29.4,229.4,,,,,,,Y,N
1677,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R2,SP,1,96,4,2,Lettuce,Old,Sal,30.3,230.3,,,,,,,Y,N
1678,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R3,SP,1,96,4,3,Lettuce,Old,Sal,30.4,230.4,,,,,,,Y,N
1679,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R4,SP,1,96,4,4,Lettuce,Old,Sal,29.4,229.4,,,,,,,Y,P
1680,6/2/2018 9:00,SP-C1-L4,SP-C1-96-L4-R5,SP,1,96,4,5,Lettuce,Old,Sal,29.9,229.9,,,,,,,Y,N
1681,7/12/2018 10:00,CA-C1-S1,CA-C1-0-S1-R1,CA,1,0,1,1,Spinach,Old,EC,35,175,0.01,64,,,,,N,
1682,7/12/2018 10:00,CA-C1-S1,CA-C1-0-S1-R2,CA,1,0,1,2,Spinach,Old,EC,35,175,0.01,62,,,,,N,
1683,7/12/2018 10:00,CA-C1-S1,CA-C1-0-S1-R3,CA,1,0,1,3,Spinach,Old,EC,35,175,0.01,34,,,,,N,
